# frequency  PSD
3.171794871794871629e+00 1.205493910266194523e-14
3.171880341880342069e+00 1.208010729111488319e-14
3.171965811965812065e+00 1.205493910266194523e-14
3.172051282051282062e+00 1.205493910266194523e-14
3.172136752136752058e+00 1.203470009392468997e-14
3.172222222222222054e+00 1.202961934559171524e-14
3.172307692307692495e+00 1.202961934559171524e-14
3.172393162393162491e+00 1.202961934559171524e-14
3.172478632478632488e+00 1.202769033717503343e-14
3.172564102564102484e+00 1.201600274317130042e-14
3.172649572649572480e+00 1.200594181995360321e-14
3.172735042735042921e+00 1.200594181995360321e-14
3.172820512820512917e+00 1.199486097052830808e-14
3.172905982905982913e+00 1.199486097052830808e-14
3.172991452991452910e+00 1.199251676867003343e-14
3.173076923076922906e+00 1.199251676867003343e-14
3.173162393162393347e+00 1.199251676867003343e-14
3.173247863247863343e+00 1.199251676867003343e-14
3.173333333333333339e+00 1.195288363884296077e-14
3.173418803418803336e+00 1.193759416867766562e-14
3.173504273504273332e+00 1.193602698650528285e-14
3.173589743589743772e+00 1.193063502456864400e-14
3.173675213675213769e+00 1.193063502456864400e-14
3.173760683760683765e+00 1.192293955789536379e-14
3.173846153846153761e+00 1.187515940797925822e-14
3.173931623931623758e+00 1.187515940797925822e-14
3.174017094017094198e+00 1.187515940797925822e-14
3.174102564102564195e+00 1.187515940797925822e-14
3.174188034188034191e+00 1.187263337799480866e-14
3.174273504273504187e+00 1.187263337799480866e-14
3.174358974358974184e+00 1.186661789167472717e-14
3.174444444444444624e+00 1.185918013614300061e-14
3.174529914529914620e+00 1.185858611373488088e-14
3.174615384615384617e+00 1.185858611373488088e-14
3.174700854700854613e+00 1.185024954341425361e-14
3.174786324786324609e+00 1.185858611373488088e-14
3.174871794871795050e+00 1.185858611373488088e-14
3.174957264957265046e+00 1.185024954341425361e-14
3.175042735042735043e+00 1.185858611373488088e-14
3.175128205128205039e+00 1.185024954341425361e-14
3.175213675213675035e+00 1.185024954341425361e-14
3.175299145299145476e+00 1.185024954341425361e-14
3.175384615384615472e+00 1.185024954341425361e-14
3.175470085470085468e+00 1.185024954341425361e-14
3.175555555555555465e+00 1.185024954341425361e-14
3.175641025641025461e+00 1.185858611373488088e-14
3.175726495726495902e+00 1.185024954341425361e-14
3.175811965811965898e+00 1.185024954341425361e-14
3.175897435897435894e+00 1.185024954341425361e-14
3.175982905982905891e+00 1.184576387626880972e-14
3.176068376068375887e+00 1.184380514288660096e-14
3.176153846153846327e+00 1.184327987186546934e-14
3.176239316239316324e+00 1.182938770249127474e-14
3.176324786324786320e+00 1.182938770249127474e-14
3.176410256410256316e+00 1.180881119487399926e-14
3.176495726495726313e+00 1.180881119487399926e-14
3.176581196581196753e+00 1.180881119487399926e-14
3.176666666666666750e+00 1.180881119487399926e-14
3.176752136752136746e+00 1.182938770249127474e-14
3.176837606837606742e+00 1.182938770249127474e-14
3.176923076923076739e+00 1.180881119487399926e-14
3.177008547008547179e+00 1.180881119487399926e-14
3.177094017094017175e+00 1.180736881535429974e-14
3.177179487179487172e+00 1.180736881535429974e-14
3.177264957264957168e+00 1.180368377536681978e-14
3.177350427350427164e+00 1.180314321731713903e-14
3.177435897435897605e+00 1.179960196703156998e-14
3.177521367521367601e+00 1.179960196703156998e-14
3.177606837606837598e+00 1.179033256421316209e-14
3.177692307692307594e+00 1.179960196703156998e-14
3.177777777777777590e+00 1.179960196703156998e-14
3.177863247863248031e+00 1.179033256421316209e-14
3.177948717948718027e+00 1.179033256421316209e-14
3.178034188034188023e+00 1.178944870111811818e-14
3.178119658119658020e+00 1.178944870111811818e-14
3.178205128205128016e+00 1.178735292546167493e-14
3.178290598290598457e+00 1.178735292546167493e-14
3.178376068376068453e+00 1.178735292546167493e-14
3.178461538461538449e+00 1.178735292546167493e-14
3.178547008547008446e+00 1.178257192888375918e-14
3.178632478632478442e+00 1.178257192888375918e-14
3.178717948717948882e+00 1.177392400682685305e-14
3.178803418803418879e+00 1.177368178318216838e-14
3.178888888888888875e+00 1.177392400682685305e-14
3.178974358974358871e+00 1.177368178318216838e-14
3.179059829059828868e+00 1.177368178318216838e-14
3.179145299145299308e+00 1.177368178318216838e-14
3.179230769230769305e+00 1.177368178318216838e-14
3.179316239316239301e+00 1.177024204800166442e-14
3.179401709401709297e+00 1.177024204800166442e-14
3.179487179487179294e+00 1.177368178318216838e-14
3.179572649572649734e+00 1.177024204800166442e-14
3.179658119658119730e+00 1.177024204800166442e-14
3.179743589743589727e+00 1.175810129982688256e-14
3.179829059829059723e+00 1.174542277212199891e-14
3.179914529914529719e+00 1.174542277212199891e-14
3.180000000000000160e+00 1.174542277212199891e-14
3.180085470085470156e+00 1.174542277212199891e-14
3.180170940170940153e+00 1.174542277212199891e-14
3.180256410256410149e+00 1.174542277212199891e-14
3.180341880341880145e+00 1.174407089621555634e-14
3.180427350427350586e+00 1.174407089621555634e-14
3.180512820512820582e+00 1.174407089621555634e-14
3.180598290598290578e+00 1.174407089621555634e-14
3.180683760683760575e+00 1.172171797460674363e-14
3.180769230769230571e+00 1.170715413684299066e-14
3.180854700854701012e+00 1.169862466038262428e-14
3.180940170940171008e+00 1.169862466038262428e-14
3.181025641025641004e+00 1.169862466038262428e-14
3.181111111111111001e+00 1.169862466038262428e-14
3.181196581196580997e+00 1.168087588776040234e-14
3.181282051282051437e+00 1.168048302764696230e-14
3.181367521367521434e+00 1.168048302764696230e-14
3.181452991452991430e+00 1.168087588776040234e-14
3.181538461538461426e+00 1.169862466038262428e-14
3.181623931623931423e+00 1.168087588776040234e-14
3.181709401709401863e+00 1.169862466038262428e-14
3.181794871794871860e+00 1.169862466038262428e-14
3.181880341880341856e+00 1.168087588776040234e-14
3.181965811965811852e+00 1.168048302764696230e-14
3.182051282051281849e+00 1.168048302764696230e-14
3.182136752136752289e+00 1.168048302764696230e-14
3.182222222222222285e+00 1.168087588776040234e-14
3.182307692307692282e+00 1.168087588776040234e-14
3.182393162393162278e+00 1.168087588776040234e-14
3.182478632478632274e+00 1.168048302764696230e-14
3.182564102564102715e+00 1.168048302764696230e-14
3.182649572649572711e+00 1.168048302764696230e-14
3.182735042735042708e+00 1.164993958973561742e-14
3.182820512820512704e+00 1.164993958973561742e-14
3.182905982905982700e+00 1.164993958973561742e-14
3.182991452991453141e+00 1.168048302764696230e-14
3.183076923076923137e+00 1.164993958973561742e-14
3.183162393162393133e+00 1.164993958973561742e-14
3.183247863247863130e+00 1.163948930794750566e-14
3.183333333333333126e+00 1.163941107623903004e-14
3.183418803418803567e+00 1.162352686344090510e-14
3.183504273504273563e+00 1.161624221425324296e-14
3.183589743589743559e+00 1.161624221425324296e-14
3.183675213675213556e+00 1.161624221425324296e-14
3.183760683760683552e+00 1.161624221425324296e-14
3.183846153846153992e+00 1.161624221425324296e-14
3.183931623931623989e+00 1.162352686344090510e-14
3.184017094017093985e+00 1.161624221425324296e-14
3.184102564102563981e+00 1.162352686344090510e-14
3.184188034188033978e+00 1.161624221425324296e-14
3.184273504273504418e+00 1.160275107020538078e-14
3.184358974358974415e+00 1.161624221425324296e-14
3.184444444444444411e+00 1.161624221425324296e-14
3.184529914529914407e+00 1.161624221425324296e-14
3.184615384615384404e+00 1.161624221425324296e-14
3.184700854700854844e+00 1.161624221425324296e-14
3.184786324786324840e+00 1.161624221425324296e-14
3.184871794871794837e+00 1.161624221425324296e-14
3.184957264957264833e+00 1.161624221425324296e-14
3.185042735042734829e+00 1.161624221425324296e-14
3.185128205128205270e+00 1.160275107020538078e-14
3.185213675213675266e+00 1.159500959827692733e-14
3.185299145299145263e+00 1.159402618881889406e-14
3.185384615384615259e+00 1.159310259907877702e-14
3.185470085470085255e+00 1.159310259907877702e-14
3.185555555555555696e+00 1.159310259907877702e-14
3.185641025641025692e+00 1.158133555035003235e-14
3.185726495726495688e+00 1.155784977334625871e-14
3.185811965811965685e+00 1.155784977334625871e-14
3.185897435897435681e+00 1.158133555035003235e-14
3.185982905982906122e+00 1.159310259907877702e-14
3.186068376068376118e+00 1.158133555035003235e-14
3.186153846153846114e+00 1.159310259907877702e-14
3.186239316239316111e+00 1.159310259907877702e-14
3.186324786324786107e+00 1.158133555035003235e-14
3.186410256410256547e+00 1.158133555035003235e-14
3.186495726495726544e+00 1.158133555035003235e-14
3.186581196581196540e+00 1.158133555035003235e-14
3.186666666666666536e+00 1.155784977334625871e-14
3.186752136752136533e+00 1.155784977334625871e-14
3.186837606837606973e+00 1.155784977334625871e-14
3.186923076923076970e+00 1.155784977334625871e-14
3.187008547008546966e+00 1.155680474129594020e-14
3.187094017094016962e+00 1.155784977334625871e-14
3.187179487179486959e+00 1.155680474129594020e-14
3.187264957264957399e+00 1.155680474129594020e-14
3.187350427350427395e+00 1.155680474129594020e-14
3.187435897435897392e+00 1.155680474129594020e-14
3.187521367521367388e+00 1.155035553549448505e-14
3.187606837606837384e+00 1.155035553549448505e-14
3.187692307692307825e+00 1.155035553549448505e-14
3.187777777777777821e+00 1.155035553549448505e-14
3.187863247863247818e+00 1.155680474129594020e-14
3.187948717948717814e+00 1.155680474129594020e-14
3.188034188034187810e+00 1.155035553549448505e-14
3.188119658119658251e+00 1.153116689771337518e-14
3.188205128205128247e+00 1.153116689771337518e-14
3.188290598290598243e+00 1.153116689771337518e-14
3.188376068376068240e+00 1.152914040543303114e-14
3.188461538461538680e+00 1.152044929381142466e-14
3.188547008547008677e+00 1.151066257741997232e-14
3.188632478632478673e+00 1.150384433887188827e-14
3.188717948717948669e+00 1.150384433887188827e-14
3.188803418803418666e+00 1.150384433887188827e-14
3.188888888888889106e+00 1.150384433887188827e-14
3.188974358974359102e+00 1.150384433887188827e-14
3.189059829059829099e+00 1.150384433887188827e-14
3.189145299145299095e+00 1.150384433887188827e-14
3.189230769230769091e+00 1.150384433887188827e-14
3.189316239316239532e+00 1.149427045363710910e-14
3.189401709401709528e+00 1.148670484140855866e-14
3.189487179487179525e+00 1.148352855438903997e-14
3.189572649572649521e+00 1.148352855438903997e-14
3.189658119658119517e+00 1.148670484140855866e-14
3.189743589743589958e+00 1.148352855438903997e-14
3.189829059829059954e+00 1.148352855438903997e-14
3.189914529914529950e+00 1.148012004997609678e-14
3.189999999999999947e+00 1.147855439163719120e-14
3.190085470085469943e+00 1.148012004997609678e-14
3.190170940170940383e+00 1.147855439163719120e-14
3.190256410256410380e+00 1.147749070654255768e-14
3.190341880341880376e+00 1.147749070654255768e-14
3.190427350427350373e+00 1.147749070654255768e-14
3.190512820512820369e+00 1.147749070654255768e-14
3.190598290598290809e+00 1.147749070654255768e-14
3.190683760683760806e+00 1.145652710000971378e-14
3.190769230769230802e+00 1.145652710000971378e-14
3.190854700854700798e+00 1.145652710000971378e-14
3.190940170940170795e+00 1.145280263869659172e-14
3.191025641025641235e+00 1.145652710000971378e-14
3.191111111111111232e+00 1.145652710000971378e-14
3.191196581196581228e+00 1.145280263869659172e-14
3.191282051282051224e+00 1.145652710000971378e-14
3.191367521367521221e+00 1.145652710000971378e-14
3.191452991452991661e+00 1.145652710000971378e-14
3.191538461538461657e+00 1.145280263869659172e-14
3.191623931623931654e+00 1.145280263869659172e-14
3.191709401709401650e+00 1.143742957723932627e-14
3.191794871794871646e+00 1.143742957723932627e-14
3.191880341880342087e+00 1.143742957723932627e-14
3.191965811965812083e+00 1.141464935957514272e-14
3.192051282051282080e+00 1.140877627134332112e-14
3.192136752136752076e+00 1.140877627134332112e-14
3.192222222222222072e+00 1.141464935957514272e-14
3.192307692307692513e+00 1.140877627134332112e-14
3.192393162393162509e+00 1.140877627134332112e-14
3.192478632478632505e+00 1.140877627134332112e-14
3.192564102564102502e+00 1.140877627134332112e-14
3.192649572649572498e+00 1.140877627134332112e-14
3.192735042735042938e+00 1.140877627134332112e-14
3.192820512820512935e+00 1.140877627134332112e-14
3.192905982905982931e+00 1.140708450522132197e-14
3.192991452991452928e+00 1.140708450522132197e-14
3.193076923076922924e+00 1.140708450522132197e-14
3.193162393162393364e+00 1.140708450522132197e-14
3.193247863247863361e+00 1.138506892243638471e-14
3.193333333333333357e+00 1.138322202110643268e-14
3.193418803418803353e+00 1.138506892243638471e-14
3.193504273504273350e+00 1.138506892243638471e-14
3.193589743589743790e+00 1.138506892243638471e-14
3.193675213675213787e+00 1.138322202110643268e-14
3.193760683760683783e+00 1.138322202110643268e-14
3.193846153846153779e+00 1.137291443531434967e-14
3.193931623931623776e+00 1.137291443531434967e-14
3.194017094017094216e+00 1.137080444455703812e-14
3.194102564102564212e+00 1.136468392193448967e-14
3.194188034188034209e+00 1.136468392193448967e-14
3.194273504273504205e+00 1.136468392193448967e-14
3.194358974358974201e+00 1.136468392193448967e-14
3.194444444444444642e+00 1.135748118387341817e-14
3.194529914529914638e+00 1.135748118387341817e-14
3.194615384615384635e+00 1.135748118387341817e-14
3.194700854700854631e+00 1.135679386771322298e-14
3.194786324786324627e+00 1.135679386771322298e-14
3.194871794871795068e+00 1.135679386771322298e-14
3.194957264957265064e+00 1.135223969871488494e-14
3.195042735042735060e+00 1.135223969871488494e-14
3.195128205128205057e+00 1.135223969871488494e-14
3.195213675213675053e+00 1.135223969871488494e-14
3.195299145299145493e+00 1.134239495661206802e-14
3.195384615384615490e+00 1.134239495661206802e-14
3.195470085470085486e+00 1.133169823301766851e-14
3.195555555555555483e+00 1.132766044903542256e-14
3.195641025641025479e+00 1.132766044903542256e-14
3.195726495726495919e+00 1.132766044903542256e-14
3.195811965811965916e+00 1.130765527247475653e-14
3.195897435897435912e+00 1.130765527247475653e-14
3.195982905982905908e+00 1.130765527247475653e-14
3.196068376068375905e+00 1.132766044903542256e-14
3.196153846153846345e+00 1.130765527247475653e-14
3.196239316239316341e+00 1.130724121562872538e-14
3.196324786324786338e+00 1.130724121562872538e-14
3.196410256410256334e+00 1.130434620929917426e-14
3.196495726495726331e+00 1.130434620929917426e-14
3.196581196581196771e+00 1.130434620929917426e-14
3.196666666666666767e+00 1.130102263684729717e-14
3.196752136752136764e+00 1.129945110541624722e-14
3.196837606837606760e+00 1.129945110541624722e-14
3.196923076923076756e+00 1.129945110541624722e-14
3.197008547008547197e+00 1.129148935475432122e-14
3.197094017094017193e+00 1.129148935475432122e-14
3.197179487179487190e+00 1.129148935475432122e-14
3.197264957264957186e+00 1.129101754618527047e-14
3.197350427350427182e+00 1.127611082090412609e-14
3.197435897435897623e+00 1.124263315994327188e-14
3.197521367521367619e+00 1.123425793311142363e-14
3.197606837606837615e+00 1.122224368671851064e-14
3.197692307692307612e+00 1.121828496205744827e-14
3.197777777777777608e+00 1.120332054426963144e-14
3.197863247863248048e+00 1.120332054426963144e-14
3.197948717948718045e+00 1.120332054426963144e-14
3.198034188034188041e+00 1.121828496205744827e-14
3.198119658119658038e+00 1.120332054426963144e-14
3.198205128205128034e+00 1.120332054426963144e-14
3.198290598290598474e+00 1.120332054426963144e-14
3.198376068376068471e+00 1.120332054426963144e-14
3.198461538461538467e+00 1.120332054426963144e-14
3.198547008547008463e+00 1.119607397159779417e-14
3.198632478632478460e+00 1.119126295928679618e-14
3.198717948717948900e+00 1.117179517497375529e-14
3.198803418803418896e+00 1.116388158827897055e-14
3.198888888888888893e+00 1.113415592431853403e-14
3.198974358974358889e+00 1.113287655194555365e-14
3.199059829059828886e+00 1.113287655194555365e-14
3.199145299145299326e+00 1.113287655194555365e-14
3.199230769230769322e+00 1.112841219706016874e-14
3.199316239316239319e+00 1.112841219706016874e-14
3.199401709401709315e+00 1.112841219706016874e-14
3.199487179487179311e+00 1.112798991450906545e-14
3.199572649572649752e+00 1.112798991450906545e-14
3.199658119658119748e+00 1.112020238123441496e-14
3.199743589743589745e+00 1.110847656063213873e-14
3.199829059829059741e+00 1.112020238123441496e-14
3.199914529914529737e+00 1.110847656063213873e-14
3.200000000000000178e+00 1.110632352689171167e-14
3.200085470085470174e+00 1.110632352689171167e-14
3.200170940170940170e+00 1.109989400511809471e-14
3.200256410256410167e+00 1.109989400511809471e-14
3.200341880341880163e+00 1.108914300120918298e-14
3.200427350427350603e+00 1.106138407092277394e-14
3.200512820512820600e+00 1.108914300120918298e-14
3.200598290598290596e+00 1.106138407092277394e-14
3.200683760683760593e+00 1.106016597224198288e-14
3.200769230769230589e+00 1.105973884365178577e-14
3.200854700854701029e+00 1.105973884365178577e-14
3.200940170940171026e+00 1.105973884365178577e-14
3.201025641025641022e+00 1.105973884365178577e-14
3.201111111111111018e+00 1.105973884365178577e-14
3.201196581196581015e+00 1.105973884365178577e-14
3.201282051282051455e+00 1.104806977940811738e-14
3.201367521367521451e+00 1.104806977940811738e-14
3.201452991452991448e+00 1.104806977940811738e-14
3.201538461538461444e+00 1.102753552173958358e-14
3.201623931623931441e+00 1.102753552173958358e-14
3.201709401709401881e+00 1.102753552173958358e-14
3.201794871794871877e+00 1.102493148732149891e-14
3.201880341880341874e+00 1.100462386631657752e-14
3.201965811965811870e+00 1.100296379061735163e-14
3.202051282051281866e+00 1.100296379061735163e-14
3.202136752136752307e+00 1.100295387702934422e-14
3.202222222222222303e+00 1.100295387702934422e-14
3.202307692307692299e+00 1.099021509890092411e-14
3.202393162393162296e+00 1.099021509890092411e-14
3.202478632478632292e+00 1.100295387702934422e-14
3.202564102564102733e+00 1.099021509890092411e-14
3.202649572649572729e+00 1.098694983263775603e-14
3.202735042735042725e+00 1.098694983263775603e-14
3.202820512820512722e+00 1.098694983263775603e-14
3.202905982905982718e+00 1.096601188793906591e-14
3.202991452991453158e+00 1.098694983263775603e-14
3.203076923076923155e+00 1.099021509890092411e-14
3.203162393162393151e+00 1.098694983263775603e-14
3.203247863247863148e+00 1.099021509890092411e-14
3.203333333333333144e+00 1.098694983263775603e-14
3.203418803418803584e+00 1.098694983263775603e-14
3.203504273504273581e+00 1.098694983263775603e-14
3.203589743589743577e+00 1.098694983263775603e-14
3.203675213675213573e+00 1.098694983263775603e-14
3.203760683760683570e+00 1.096601188793906591e-14
3.203846153846154010e+00 1.096601188793906591e-14
3.203931623931624006e+00 1.096601188793906591e-14
3.204017094017094003e+00 1.096601188793906591e-14
3.204102564102563999e+00 1.096531373376322230e-14
3.204188034188033996e+00 1.096531373376322230e-14
3.204273504273504436e+00 1.096531373376322230e-14
3.204358974358974432e+00 1.095148810211005495e-14
3.204444444444444429e+00 1.094741304674966941e-14
3.204529914529914425e+00 1.093647301923707630e-14
3.204615384615384421e+00 1.093647301923707630e-14
3.204700854700854862e+00 1.093647301923707630e-14
3.204786324786324858e+00 1.093647301923707630e-14
3.204871794871794854e+00 1.093472524063333240e-14
3.204957264957264851e+00 1.093472524063333240e-14
3.205042735042734847e+00 1.093472524063333240e-14
3.205128205128205288e+00 1.093472524063333240e-14
3.205213675213675284e+00 1.093472524063333240e-14
3.205299145299145280e+00 1.093472524063333240e-14
3.205384615384615277e+00 1.093355947733215782e-14
3.205470085470085273e+00 1.093120853707093486e-14
3.205555555555555713e+00 1.093120853707093486e-14
3.205641025641025710e+00 1.093082256145630263e-14
3.205726495726495706e+00 1.093082256145630263e-14
3.205811965811965702e+00 1.093120853707093486e-14
3.205897435897435699e+00 1.093082256145630263e-14
3.205982905982906139e+00 1.088719408450443696e-14
3.206068376068376136e+00 1.088719408450443696e-14
3.206153846153846132e+00 1.088719408450443696e-14
3.206239316239316128e+00 1.093082256145630263e-14
3.206324786324786125e+00 1.088719408450443696e-14
3.206410256410256565e+00 1.087490902584977440e-14
3.206495726495726561e+00 1.087490902584977440e-14
3.206581196581196558e+00 1.087490902584977440e-14
3.206666666666666554e+00 1.088719408450443696e-14
3.206752136752136551e+00 1.088719408450443696e-14
3.206837606837606991e+00 1.088719408450443696e-14
3.206923076923076987e+00 1.087490902584977440e-14
3.207008547008546984e+00 1.088719408450443696e-14
3.207094017094016980e+00 1.088719408450443696e-14
3.207179487179486976e+00 1.087490902584977440e-14
3.207264957264957417e+00 1.087111310467626834e-14
3.207350427350427413e+00 1.087111310467626834e-14
3.207435897435897409e+00 1.086205583932136939e-14
3.207521367521367406e+00 1.086205583932136939e-14
3.207606837606837402e+00 1.086061902457234621e-14
3.207692307692307843e+00 1.085868527646795794e-14
3.207777777777777839e+00 1.085868527646795794e-14
3.207863247863247835e+00 1.083228394397071269e-14
3.207948717948717832e+00 1.081984106272868261e-14
3.208034188034187828e+00 1.081904497165791413e-14
3.208119658119658268e+00 1.081904497165791413e-14
3.208205128205128265e+00 1.081647239108871402e-14
3.208290598290598261e+00 1.081647239108871402e-14
3.208376068376068257e+00 1.081555742794133320e-14
3.208461538461538254e+00 1.081647239108871402e-14
3.208547008547008694e+00 1.081904497165791413e-14
3.208632478632478691e+00 1.081647239108871402e-14
3.208717948717948687e+00 1.081647239108871402e-14
3.208803418803418683e+00 1.081647239108871402e-14
3.208888888888888680e+00 1.081647239108871402e-14
3.208974358974359120e+00 1.081647239108871402e-14
3.209059829059829116e+00 1.081555742794133320e-14
3.209145299145299113e+00 1.081181724202692084e-14
3.209230769230769109e+00 1.081181724202692084e-14
3.209316239316239106e+00 1.079793010399594247e-14
3.209401709401709546e+00 1.079619649774012219e-14
3.209487179487179542e+00 1.079619649774012219e-14
3.209572649572649539e+00 1.079793010399594247e-14
3.209658119658119535e+00 1.079619649774012219e-14
3.209743589743589531e+00 1.079619649774012219e-14
3.209829059829059972e+00 1.079619649774012219e-14
3.209914529914529968e+00 1.078774443117762224e-14
3.209999999999999964e+00 1.077308947113889919e-14
3.210085470085469961e+00 1.075682811608926431e-14
3.210170940170939957e+00 1.075682811608926431e-14
3.210256410256410398e+00 1.075682811608926431e-14
3.210341880341880394e+00 1.075550192821283107e-14
3.210427350427350390e+00 1.075550192821283107e-14
3.210512820512820387e+00 1.073243862803070022e-14
3.210598290598290383e+00 1.072262147931922922e-14
3.210683760683760823e+00 1.072001170798323777e-14
3.210769230769230820e+00 1.072001170798323777e-14
3.210854700854700816e+00 1.071906324978000295e-14
3.210940170940170812e+00 1.072001170798323777e-14
3.211025641025640809e+00 1.072001170798323777e-14
3.211111111111111249e+00 1.072001170798323777e-14
3.211196581196581246e+00 1.072001170798323777e-14
3.211282051282051242e+00 1.072001170798323777e-14
3.211367521367521238e+00 1.071906324978000295e-14
3.211452991452991235e+00 1.071906324978000295e-14
3.211538461538461675e+00 1.069550004437929381e-14
3.211623931623931671e+00 1.071906324978000295e-14
3.211709401709401668e+00 1.071906324978000295e-14
3.211794871794871664e+00 1.069550004437929381e-14
3.211880341880341660e+00 1.069550004437929381e-14
3.211965811965812101e+00 1.071906324978000295e-14
3.212051282051282097e+00 1.071906324978000295e-14
3.212136752136752094e+00 1.069550004437929381e-14
3.212222222222222090e+00 1.069550004437929381e-14
3.212307692307692086e+00 1.068599596028937117e-14
3.212393162393162527e+00 1.068045720230580544e-14
3.212478632478632523e+00 1.068045720230580544e-14
3.212564102564102519e+00 1.068599596028937117e-14
3.212649572649572516e+00 1.068045720230580544e-14
3.212735042735042512e+00 1.068599596028937117e-14
3.212820512820512953e+00 1.068599596028937117e-14
3.212905982905982949e+00 1.068045720230580544e-14
3.212991452991452945e+00 1.066487492064620802e-14
3.213076923076922942e+00 1.066159566422791454e-14
3.213162393162392938e+00 1.066487492064620802e-14
3.213247863247863378e+00 1.066487492064620802e-14
3.213333333333333375e+00 1.066159566422791454e-14
3.213418803418803371e+00 1.065762715829199949e-14
3.213504273504273367e+00 1.066159566422791454e-14
3.213589743589743808e+00 1.066159566422791454e-14
3.213675213675213804e+00 1.066159566422791454e-14
3.213760683760683801e+00 1.065762715829199949e-14
3.213846153846153797e+00 1.065291679109830357e-14
3.213931623931623793e+00 1.064452038627744544e-14
3.214017094017094234e+00 1.061922008299037271e-14
3.214102564102564230e+00 1.061789185146079282e-14
3.214188034188034226e+00 1.061405164868640408e-14
3.214273504273504223e+00 1.061405164868640408e-14
3.214358974358974219e+00 1.061405164868640408e-14
3.214444444444444660e+00 1.060849719739629440e-14
3.214529914529914656e+00 1.060849719739629440e-14
3.214615384615384652e+00 1.060849719739629440e-14
3.214700854700854649e+00 1.060812812351231741e-14
3.214786324786324645e+00 1.059706544651808952e-14
3.214871794871795085e+00 1.059706544651808952e-14
3.214957264957265082e+00 1.059221598465247670e-14
3.215042735042735078e+00 1.059221598465247670e-14
3.215128205128205074e+00 1.058903322004620460e-14
3.215213675213675071e+00 1.058380547257955813e-14
3.215299145299145511e+00 1.055656308589800527e-14
3.215384615384615508e+00 1.055221214103040928e-14
3.215470085470085504e+00 1.053235238432397817e-14
3.215555555555555500e+00 1.053174617541493679e-14
3.215641025641025497e+00 1.053174617541493679e-14
3.215726495726495937e+00 1.052639504663864724e-14
3.215811965811965933e+00 1.052639504663864724e-14
3.215897435897435930e+00 1.052639504663864724e-14
3.215982905982905926e+00 1.053174617541493679e-14
3.216068376068375922e+00 1.053174617541493679e-14
3.216153846153846363e+00 1.053174617541493679e-14
3.216239316239316359e+00 1.053235238432397817e-14
3.216324786324786356e+00 1.053235238432397817e-14
3.216410256410256352e+00 1.053235238432397817e-14
3.216495726495726348e+00 1.053174617541493679e-14
3.216581196581196789e+00 1.053235238432397817e-14
3.216666666666666785e+00 1.053174617541493679e-14
3.216752136752136781e+00 1.053174617541493679e-14
3.216837606837606778e+00 1.052639504663864724e-14
3.216923076923076774e+00 1.052639504663864724e-14
3.217008547008547215e+00 1.052639504663864724e-14
3.217094017094017211e+00 1.052203217610353901e-14
3.217179487179487207e+00 1.052639504663864724e-14
3.217264957264957204e+00 1.052639504663864724e-14
3.217350427350427200e+00 1.052203217610353901e-14
3.217435897435897640e+00 1.052055587299014242e-14
3.217521367521367637e+00 1.051047847678179444e-14
3.217606837606837633e+00 1.051047847678179444e-14
3.217692307692307629e+00 1.050822773627028573e-14
3.217777777777777626e+00 1.050755310873630592e-14
3.217863247863248066e+00 1.050341269807292830e-14
3.217948717948718063e+00 1.049464249920200095e-14
3.218034188034188059e+00 1.049464249920200095e-14
3.218119658119658055e+00 1.048589911265141635e-14
3.218205128205128052e+00 1.048589911265141635e-14
3.218290598290598492e+00 1.048589911265141635e-14
3.218376068376068488e+00 1.048589911265141635e-14
3.218461538461538485e+00 1.048589911265141635e-14
3.218547008547008481e+00 1.048589911265141635e-14
3.218632478632478477e+00 1.048589911265141635e-14
3.218717948717948918e+00 1.048589911265141635e-14
3.218803418803418914e+00 1.047395990296857541e-14
3.218888888888888911e+00 1.046060553365140699e-14
3.218974358974358907e+00 1.045467160892856798e-14
3.219059829059828903e+00 1.045102469943070030e-14
3.219145299145299344e+00 1.045102469943070030e-14
3.219230769230769340e+00 1.044235432419603298e-14
3.219316239316239336e+00 1.044235432419603298e-14
3.219401709401709333e+00 1.044235432419603298e-14
3.219487179487179329e+00 1.042571422361621687e-14
3.219572649572649770e+00 1.042571422361621687e-14
3.219658119658119766e+00 1.042571422361621687e-14
3.219743589743589762e+00 1.042571422361621687e-14
3.219829059829059759e+00 1.042571422361621687e-14
3.219914529914529755e+00 1.042571422361621687e-14
3.220000000000000195e+00 1.042571422361621687e-14
3.220085470085470192e+00 1.042571422361621687e-14
3.220170940170940188e+00 1.042556218533299174e-14
3.220256410256410184e+00 1.042556218533299174e-14
3.220341880341880181e+00 1.042556218533299174e-14
3.220427350427350621e+00 1.041712621046219796e-14
3.220512820512820618e+00 1.041656868516906848e-14
3.220598290598290614e+00 1.041656868516906848e-14
3.220683760683760610e+00 1.039944545159394141e-14
3.220769230769230607e+00 1.039941261148482262e-14
3.220854700854701047e+00 1.039941261148482262e-14
3.220940170940171043e+00 1.039941261148482262e-14
3.221025641025641040e+00 1.039857257912592161e-14
3.221111111111111036e+00 1.039259522665819289e-14
3.221196581196581032e+00 1.039108575686463819e-14
3.221282051282051473e+00 1.039108575686463819e-14
3.221367521367521469e+00 1.039108575686463819e-14
3.221452991452991466e+00 1.038925029802745143e-14
